"ID","Site","Small or Large","PlotID","Date","Year","Collector","PlotNum","QuadNum","RepNum","Litter depth (cm)","Moss depth (cm)"
4422,"Morgan","S","MP-13",5/6/2008 0:00:00,2008,"CE, CW",13,,10,3.20,3.00
4423,"Morgan","S","MP-14",5/6/2008 0:00:00,2008,"CE, CW",14,,1,4.50,1.10
4424,"Morgan","S","MP-14",5/6/2008 0:00:00,2008,"CE, CW",14,,2,25.00,4.50
4425,"Morgan","S","MP-14",5/6/2008 0:00:00,2008,"CE, CW",14,,3,3.10,3.10
4426,"Morgan","S","MP-14",5/6/2008 0:00:00,2008,"CE, CW",14,,4,4.00,3.00
4427,"Morgan","S","MP-14",5/6/2008 0:00:00,2008,"CE, CW",14,,5,4.60,2.60
4428,"Morgan","S","MP-14",5/6/2008 0:00:00,2008,"CE, CW",14,,6,5.80,3.00
4429,"Morgan","S","MP-14",5/6/2008 0:00:00,2008,"CE, CW",14,,7,3.10,1.20
4430,"Morgan","S","MP-14",5/6/2008 0:00:00,2008,"CE, CW",14,,8,1.90,1.90
4431,"Morgan","S","MP-14",5/6/2008 0:00:00,2008,"CE, CW",14,,9,19.50,5.60
4432,"Morgan","S","MP-14",5/6/2008 0:00:00,2008,"CE, CW",14,,10,11.20,5.10
4433,"Morgan","S","MP-15",5/6/2008 0:00:00,2008,"CE, CW",15,,1,3.90,1.60
4434,"Morgan","S","MP-15",5/6/2008 0:00:00,2008,"CE, CW",15,,2,3.40,0.90
4435,"Morgan","S","MP-15",5/6/2008 0:00:00,2008,"CE, CW",15,,3,3.60,2.60
4436,"Morgan","S","MP-15",5/6/2008 0:00:00,2008,"CE, CW",15,,4,1.90,0.40
4437,"Morgan","S","MP-15",5/6/2008 0:00:00,2008,"CE, CW",15,,5,5.10,2.50
4438,"Morgan","S","MP-15",5/6/2008 0:00:00,2008,"CE, CW",15,,6,2.80,1.10
4439,"Morgan","S","MP-15",5/6/2008 0:00:00,2008,"CE, CW",15,,7,0.00,2.00
4440,"Morgan","S","MP-15",5/6/2008 0:00:00,2008,"CE, CW",15,,8,4.10,4.10
4441,"Morgan","S","MP-15",5/6/2008 0:00:00,2008,"CE, CW",15,,9,2.20,2.20
4442,"Morgan","S","MP-15",5/6/2008 0:00:00,2008,"CE, CW",15,,10,3.10,2.90
4443,"Morgan","S","MP-16",5/6/2008 0:00:00,2008,"CE, CW",16,,1,9.00,2.90
4444,"Morgan","S","MP-16",5/6/2008 0:00:00,2008,"CE, CW",16,,2,7.00,7.30
4445,"Morgan","S","MP-16",5/6/2008 0:00:00,2008,"CE, CW",16,,3,25.20,1.20
4446,"Morgan","S","MP-16",5/6/2008 0:00:00,2008,"CE, CW",16,,4,10.00,3.00
4447,"Morgan","S","MP-16",5/6/2008 0:00:00,2008,"CE, CW",16,,5,9.50,0.50
4448,"Morgan","S","MP-16",5/6/2008 0:00:00,2008,"CE, CW",16,,6,4.10,4.50
4449,"Morgan","S","MP-16",5/6/2008 0:00:00,2008,"CE, CW",16,,7,5.90,0.70
4450,"Morgan","S","MP-16",5/6/2008 0:00:00,2008,"CE, CW",16,,8,4.90,2.60
4451,"Morgan","S","MP-16",5/6/2008 0:00:00,2008,"CE, CW",16,,9,9.90,3.00
4452,"Morgan","S","MP-16",5/6/2008 0:00:00,2008,"CE, CW",16,,10,7.50,0.00
4453,"Morgan","S","MP-17",5/6/2008 0:00:00,2008,"CE, CW",17,,1,1.30,5.00
4454,"Morgan","S","MP-17",5/6/2008 0:00:00,2008,"CE, CW",17,,2,2.50,3.00
4455,"Morgan","S","MP-17",5/6/2008 0:00:00,2008,"CE, CW",17,,3,2.50,3.20
4456,"Morgan","S","MP-17",5/6/2008 0:00:00,2008,"CE, CW",17,,4,3.60,2.50
4457,"Morgan","S","MP-17",5/6/2008 0:00:00,2008,"CE, CW",17,,5,0.80,2.50
4458,"Morgan","S","MP-17",5/6/2008 0:00:00,2008,"CE, CW",17,,6,1.00,1.00
4459,"Morgan","S","MP-17",5/6/2008 0:00:00,2008,"CE, CW",17,,7,5.00,4.00
4460,"Morgan","S","MP-17",5/6/2008 0:00:00,2008,"CE, CW",17,,8,2.50,3.50
4461,"Morgan","S","MP-17",5/6/2008 0:00:00,2008,"CE, CW",17,,9,2.00,0.00
4462,"Morgan","S","MP-17",5/6/2008 0:00:00,2008,"CE, CW",17,,10,4.00,4.00
4463,"Morgan","S","MP-18",5/6/2008 0:00:00,2008,"CE, CW",18,,1,2.40,2.00
4464,"Morgan","S","MP-18",5/6/2008 0:00:00,2008,"CE, CW",18,,2,3.50,3.40
4465,"Morgan","S","MP-18",5/6/2008 0:00:00,2008,"CE, CW",18,,3,2.40,2.40
4466,"Morgan","S","MP-18",5/6/2008 0:00:00,2008,"CE, CW",18,,4,3.40,3.00
4467,"Morgan","S","MP-18",5/6/2008 0:00:00,2008,"CE, CW",18,,5,10.60,1.10
4468,"Morgan","S","MP-18",5/6/2008 0:00:00,2008,"CE, CW",18,,6,6.30,0.70
4469,"Morgan","S","MP-18",5/6/2008 0:00:00,2008,"CE, CW",18,,7,0.00,1.70
4470,"Morgan","S","MP-18",5/6/2008 0:00:00,2008,"CE, CW",18,,8,3.20,2.60
4471,"Morgan","S","MP-18",5/6/2008 0:00:00,2008,"CE, CW",18,,9,6.30,1.90
4472,"Morgan","S","MP-18",5/6/2008 0:00:00,2008,"CE, CW",18,,10,14.30,0.00
4473,"Morgan","S","MP-19",5/6/2008 0:00:00,2008,"CE, CW",19,,1,1.20,0.00
4474,"Morgan","S","MP-19",5/6/2008 0:00:00,2008,"CE, CW",19,,2,0.00,1.00
4475,"Morgan","S","MP-19",5/6/2008 0:00:00,2008,"CE, CW",19,,3,1.60,0.90
4476,"Morgan","S","MP-19",5/6/2008 0:00:00,2008,"CE, CW",19,,4,2.50,1.50
4477,"Morgan","S","MP-19",5/6/2008 0:00:00,2008,"CE, CW",19,,5,5.60,1.40
4478,"Morgan","S","MP-19",5/6/2008 0:00:00,2008,"CE, CW",19,,6,1.80,1.70
4479,"Morgan","S","MP-19",5/6/2008 0:00:00,2008,"CE, CW",19,,7,0.00,1.60
4480,"Morgan","S","MP-19",5/6/2008 0:00:00,2008,"CE, CW",19,,8,4.20,1.60
4481,"Morgan","S","MP-19",5/6/2008 0:00:00,2008,"CE, CW",19,,9,1.60,1.10
4482,"Morgan","S","MP-19",5/6/2008 0:00:00,2008,"CE, CW",19,,10,3.60,3.40
4483,"Morgan","S","MP-20",5/6/2008 0:00:00,2008,"CE, CW",20,,1,6.80,4.40
4484,"Morgan","S","MP-20",5/6/2008 0:00:00,2008,"CE, CW",20,,2,7.50,4.10
4485,"Morgan","S","MP-20",5/6/2008 0:00:00,2008,"CE, CW",20,,3,4.90,3.00
4486,"Morgan","S","MP-20",5/6/2008 0:00:00,2008,"CE, CW",20,,4,2.70,2.10
4487,"Morgan","S","MP-20",5/6/2008 0:00:00,2008,"CE, CW",20,,5,6.90,3.20
4488,"Morgan","S","MP-20",5/6/2008 0:00:00,2008,"CE, CW",20,,6,2.90,2.50
4489,"Morgan","S","MP-20",5/6/2008 0:00:00,2008,"CE, CW",20,,7,7.00,2.20
4490,"Morgan","S","MP-20",5/6/2008 0:00:00,2008,"CE, CW",20,,8,5.60,2.10
4491,"Morgan","S","MP-20",5/6/2008 0:00:00,2008,"CE, CW",20,,9,4.10,3.50
4492,"Morgan","S","MP-20",5/6/2008 0:00:00,2008,"CE, CW",20,,10,8.40,4.40
4493,"Scatter","S","SC-1",5/21/2008 0:00:00,2008,"LM, LW",1,,1,9.10,0.20
4494,"Scatter","S","SC-1",5/21/2008 0:00:00,2008,"LM, LW",1,,2,2.50,0.00
4495,"Scatter","S","SC-1",5/21/2008 0:00:00,2008,"LM, LW",1,,3,8.00,0.50
4496,"Scatter","S","SC-1",5/21/2008 0:00:00,2008,"LM, LW",1,,4,1.20,0.00
4497,"Scatter","S","SC-1",5/21/2008 0:00:00,2008,"LM, LW",1,,5,1.90,0.30
4498,"Scatter","S","SC-1",5/21/2008 0:00:00,2008,"LM, LW",1,,6,4.50,0.20
4499,"Scatter","S","SC-1",5/21/2008 0:00:00,2008,"LM, LW",1,,7,2.60,0.00
4500,"Scatter","S","SC-1",5/21/2008 0:00:00,2008,"LM, LW",1,,8,5.50,0.00
4501,"Scatter","S","SC-1",5/21/2008 0:00:00,2008,"LM, LW",1,,9,2.60,0.00
4502,"Scatter","S","SC-1",5/21/2008 0:00:00,2008,"LM, LW",1,,10,2.10,0.60
4503,"Scatter","S","SC-2",5/21/2008 0:00:00,2008,"LM, LW",2,,1,0.20,0.00
4504,"Scatter","S","SC-2",5/21/2008 0:00:00,2008,"LM, LW",2,,2,0.30,0.00
4505,"Scatter","S","SC-2",5/21/2008 0:00:00,2008,"LM, LW",2,,3,5.20,0.30
4506,"Scatter","S","SC-2",5/21/2008 0:00:00,2008,"LM, LW",2,,4,0.00,0.10
4507,"Scatter","S","SC-2",5/21/2008 0:00:00,2008,"LM, LW",2,,5,1.70,0.20
4508,"Scatter","S","SC-2",5/21/2008 0:00:00,2008,"LM, LW",2,,6,4.60,0.00
4509,"Scatter","S","SC-2",5/21/2008 0:00:00,2008,"LM, LW",2,,7,1.40,0.30
4510,"Scatter","S","SC-2",5/21/2008 0:00:00,2008,"LM, LW",2,,8,4.30,0.80
4511,"Scatter","S","SC-2",5/21/2008 0:00:00,2008,"LM, LW",2,,9,3.10,1.60
4512,"Scatter","S","SC-2",5/21/2008 0:00:00,2008,"LM, LW",2,,10,2.90,0.40
4513,"Scatter","S","SC-3",5/21/2008 0:00:00,2008,"LM, LW",3,,1,0.80,0.00
4514,"Scatter","S","SC-3",5/21/2008 0:00:00,2008,"LM, LW",3,,2,4.00,0.00
4515,"Scatter","S","SC-3",5/21/2008 0:00:00,2008,"LM, LW",3,,3,22.50,0.00
4516,"Scatter","S","SC-3",5/21/2008 0:00:00,2008,"LM, LW",3,,4,3.50,0.00
4517,"Scatter","S","SC-3",5/21/2008 0:00:00,2008,"LM, LW",3,,5,7.00,0.40
4518,"Scatter","S","SC-3",5/21/2008 0:00:00,2008,"LM, LW",3,,6,0.30,0.10
4519,"Scatter","S","SC-3",5/21/2008 0:00:00,2008,"LM, LW",3,,7,9.00,0.00
4520,"Scatter","S","SC-3",5/21/2008 0:00:00,2008,"LM, LW",3,,8,6.10,0.20
4521,"Scatter","S","SC-3",5/21/2008 0:00:00,2008,"LM, LW",3,,9,2.00,0.00
4522,"Scatter","S","SC-3",5/21/2008 0:00:00,2008,"LM, LW",3,,10,0.50,0.00
4523,"Scatter","S","SC-4",5/21/2008 0:00:00,2008,"LM, LW",4,,1,8.00,0.00
4524,"Scatter","S","SC-4",5/21/2008 0:00:00,2008,"LM, LW",4,,2,9.50,0.00
4525,"Scatter","S","SC-4",5/21/2008 0:00:00,2008,"LM, LW",4,,3,8.20,0.00
4526,"Scatter","S","SC-4",5/21/2008 0:00:00,2008,"LM, LW",4,,4,1.90,0.70
4527,"Scatter","S","SC-4",5/21/2008 0:00:00,2008,"LM, LW",4,,5,2.10,0.70
4528,"Scatter","S","SC-4",5/21/2008 0:00:00,2008,"LM, LW",4,,6,1.60,0.50
4529,"Scatter","S","SC-4",5/21/2008 0:00:00,2008,"LM, LW",4,,7,0.80,0.50
4530,"Scatter","S","SC-4",5/21/2008 0:00:00,2008,"LM, LW",4,,8,8.00,3.30
4531,"Scatter","S","SC-4",5/21/2008 0:00:00,2008,"LM, LW",4,,9,4.20,0.50
4532,"Scatter","S","SC-4",5/21/2008 0:00:00,2008,"LM, LW",4,,10,4.80,0.00
4533,"Scatter","S","SC-5",5/21/2008 0:00:00,2008,"LM, LW",5,,1,9.00,1.30
4534,"Scatter","S","SC-5",5/21/2008 0:00:00,2008,"LM, LW",5,,2,8.00,0.70
4535,"Scatter","S","SC-5",5/21/2008 0:00:00,2008,"LM, LW",5,,3,15.00,1.50
4536,"Scatter","S","SC-5",5/21/2008 0:00:00,2008,"LM, LW",5,,4,9.00,2.60
4537,"Scatter","S","SC-5",5/21/2008 0:00:00,2008,"LM, LW",5,,5,10.40,1.10
4538,"Scatter","S","SC-5",5/21/2008 0:00:00,2008,"LM, LW",5,,6,5.00,0.50
4539,"Scatter","S","SC-5",5/21/2008 0:00:00,2008,"LM, LW",5,,7,3.50,0.00
4540,"Scatter","S","SC-5",5/21/2008 0:00:00,2008,"LM, LW",5,,8,10.50,1.50
4541,"Scatter","S","SC-5",5/21/2008 0:00:00,2008,"LM, LW",5,,9,8.40,3.00
4542,"Scatter","S","SC-5",5/21/2008 0:00:00,2008,"LM, LW",5,,10,9.00,0.00
4543,"Scatter","S","SC-6",5/21/2008 0:00:00,2008,"LM, LW",6,,1,13.00,3.00
4544,"Scatter","S","SC-6",5/21/2008 0:00:00,2008,"LM, LW",6,,2,7.00,4.20
4545,"Scatter","S","SC-6",5/21/2008 0:00:00,2008,"LM, LW",6,,3,9.50,0.60
4546,"Scatter","S","SC-6",5/21/2008 0:00:00,2008,"LM, LW",6,,4,1.90,0.00
4547,"Scatter","S","SC-6",5/21/2008 0:00:00,2008,"LM, LW",6,,5,3.80,1.00
4548,"Scatter","S","SC-6",5/21/2008 0:00:00,2008,"LM, LW",6,,6,7.50,2.40
4549,"Scatter","S","SC-6",5/21/2008 0:00:00,2008,"LM, LW",6,,7,4.40,2.90
4550,"Scatter","S","SC-6",5/21/2008 0:00:00,2008,"LM, LW",6,,8,12.20,4.70
4551,"Scatter","S","SC-6",5/21/2008 0:00:00,2008,"LM, LW",6,,9,8.00,2.80
4552,"Scatter","S","SC-6",5/21/2008 0:00:00,2008,"LM, LW",6,,10,7.70,2.30
4553,"Scatter","S","SC-7",5/21/2008 0:00:00,2008,"LM, LW",7,,1,1.50,0.00
4554,"Scatter","S","SC-7",5/21/2008 0:00:00,2008,"LM, LW",7,,2,6.50,0.20
4555,"Scatter","S","SC-7",5/21/2008 0:00:00,2008,"LM, LW",7,,3,2.00,0.00
4556,"Scatter","S","SC-7",5/21/2008 0:00:00,2008,"LM, LW",7,,4,8.00,0.00
4557,"Scatter","S","SC-7",5/21/2008 0:00:00,2008,"LM, LW",7,,5,6.50,0.40
4558,"Scatter","S","SC-7",5/21/2008 0:00:00,2008,"LM, LW",7,,6,4.50,2.70
4559,"Scatter","S","SC-7",5/21/2008 0:00:00,2008,"LM, LW",7,,7,3.50,0.30
4560,"Scatter","S","SC-7",5/21/2008 0:00:00,2008,"LM, LW",7,,8,0.40,0.00
4561,"Scatter","S","SC-7",5/21/2008 0:00:00,2008,"LM, LW",7,,9,5.50,0.40
4562,"Scatter","S","SC-7",5/21/2008 0:00:00,2008,"LM, LW",7,,10,3.70,1.00
4563,"Scatter","S","SC-8",5/21/2008 0:00:00,2008,"LM, LW",8,,1,2.00,0.00
4564,"Scatter","S","SC-8",5/21/2008 0:00:00,2008,"LM, LW",8,,2,1.50,0.50
4565,"Scatter","S","SC-8",5/21/2008 0:00:00,2008,"LM, LW",8,,3,0.50,0.40
4566,"Scatter","S","SC-8",5/21/2008 0:00:00,2008,"LM, LW",8,,4,0.00,0.90
4567,"Scatter","S","SC-8",5/21/2008 0:00:00,2008,"LM, LW",8,,5,2.40,0.60
4568,"Scatter","S","SC-8",5/21/2008 0:00:00,2008,"LM, LW",8,,6,2.30,2.20
4569,"Scatter","S","SC-8",5/21/2008 0:00:00,2008,"LM, LW",8,,7,1.90,0.00
4570,"Scatter","S","SC-8",5/21/2008 0:00:00,2008,"LM, LW",8,,8,0.90,0.00
4571,"Scatter","S","SC-8",5/21/2008 0:00:00,2008,"LM, LW",8,,9,3.00,0.00
4572,"Scatter","S","SC-8",5/21/2008 0:00:00,2008,"LM, LW",8,,10,0.90,0.00
4573,"Scatter","S","SC-9",5/21/2008 0:00:00,2008,"LM, LW",9,,1,9.50,0.40
4574,"Scatter","S","SC-9",5/21/2008 0:00:00,2008,"LM, LW",9,,2,14.00,0.60
4575,"Scatter","S","SC-9",5/21/2008 0:00:00,2008,"LM, LW",9,,3,2.50,1.50
4576,"Scatter","S","SC-9",5/21/2008 0:00:00,2008,"LM, LW",9,,4,11.00,1.00
4577,"Scatter","S","SC-9",5/21/2008 0:00:00,2008,"LM, LW",9,,5,4.80,0.30
4578,"Scatter","S","SC-9",5/21/2008 0:00:00,2008,"LM, LW",9,,6,4.50,0.90
4579,"Scatter","S","SC-9",5/21/2008 0:00:00,2008,"LM, LW",9,,7,3.30,0.50
4580,"Scatter","S","SC-9",5/21/2008 0:00:00,2008,"LM, LW",9,,8,4.60,1.40
4581,"Scatter","S","SC-9",5/21/2008 0:00:00,2008,"LM, LW",9,,9,11.50,1.00
4582,"Scatter","S","SC-9",5/21/2008 0:00:00,2008,"LM, LW",9,,10,4.10,0.00
4583,"Scatter","S","SC-10",5/21/2008 0:00:00,2008,"LM, LW",10,,1,7.10,2.80
4584,"Scatter","S","SC-10",5/21/2008 0:00:00,2008,"LM, LW",10,,2,0.40,1.20
4585,"Scatter","S","SC-10",5/21/2008 0:00:00,2008,"LM, LW",10,,3,2.20,1.70
4586,"Scatter","S","SC-10",5/21/2008 0:00:00,2008,"LM, LW",10,,4,4.00,2.00
4587,"Scatter","S","SC-10",5/21/2008 0:00:00,2008,"LM, LW",10,,5,9.50,2.10
4588,"Scatter","S","SC-10",5/21/2008 0:00:00,2008,"LM, LW",10,,6,8.00,2.50
4589,"Scatter","S","SC-10",5/21/2008 0:00:00,2008,"LM, LW",10,,7,4.00,3.20
4590,"Scatter","S","SC-10",5/21/2008 0:00:00,2008,"LM, LW",10,,8,4.50,2.60
4591,"Scatter","S","SC-10",5/21/2008 0:00:00,2008,"LM, LW",10,,9,0.00,2.60
4592,"Scatter","S","SC-10",5/21/2008 0:00:00,2008,"LM, LW",10,,10,5.40,1.90
4593,"Scatter","S","SC-11",5/21/2008 0:00:00,2008,"LM, LW",11,,1,9.00,2.00
4594,"Scatter","S","SC-11",5/21/2008 0:00:00,2008,"LM, LW",11,,2,7.50,0.00
4595,"Scatter","S","SC-11",5/21/2008 0:00:00,2008,"LM, LW",11,,3,6.60,0.00
4596,"Scatter","S","SC-11",5/21/2008 0:00:00,2008,"LM, LW",11,,4,2.70,2.00
4597,"Scatter","S","SC-11",5/21/2008 0:00:00,2008,"LM, LW",11,,5,3.00,1.00
4598,"Scatter","S","SC-11",5/21/2008 0:00:00,2008,"LM, LW",11,,6,6.40,2.10
4599,"Scatter","S","SC-11",5/21/2008 0:00:00,2008,"LM, LW",11,,7,5.20,1.30
4600,"Scatter","S","SC-11",5/21/2008 0:00:00,2008,"LM, LW",11,,8,6.30,0.90
4601,"Scatter","S","SC-11",5/21/2008 0:00:00,2008,"LM, LW",11,,9,5.20,1.50
4602,"Scatter","S","SC-11",5/21/2008 0:00:00,2008,"LM, LW",11,,10,2.50,1.00
4603,"Scatter","S","SC-12",5/21/2008 0:00:00,2008,"LM, LW",12,,1,8.00,2.80
4604,"Scatter","S","SC-12",5/21/2008 0:00:00,2008,"LM, LW",12,,2,3.50,2.10
4605,"Scatter","S","SC-12",5/21/2008 0:00:00,2008,"LM, LW",12,,3,10.00,5.00
4606,"Scatter","S","SC-12",5/21/2008 0:00:00,2008,"LM, LW",12,,4,7.50,6.50
4607,"Scatter","S","SC-12",5/21/2008 0:00:00,2008,"LM, LW",12,,5,14.50,4.00
4608,"Scatter","S","SC-12",5/21/2008 0:00:00,2008,"LM, LW",12,,6,9.00,3.00
4609,"Scatter","S","SC-12",5/21/2008 0:00:00,2008,"LM, LW",12,,7,3.50,0.00
4610,"Scatter","S","SC-12",5/21/2008 0:00:00,2008,"LM, LW",12,,8,4.20,2.40
4611,"Scatter","S","SC-12",5/21/2008 0:00:00,2008,"LM, LW",12,,9,9.00,3.70
4612,"Scatter","S","SC-12",5/21/2008 0:00:00,2008,"LM, LW",12,,10,10.00,0.20
4613,"Scatter","S","SC-13",5/21/2008 0:00:00,2008,"LM, LW",13,,1,4.10,0.00
4614,"Scatter","S","SC-13",5/21/2008 0:00:00,2008,"LM, LW",13,,2,9.40,3.20
4615,"Scatter","S","SC-13",5/21/2008 0:00:00,2008,"LM, LW",13,,3,45.50,0.00
4616,"Scatter","S","SC-13",5/21/2008 0:00:00,2008,"LM, LW",13,,4,8.00,2.60
4617,"Scatter","S","SC-13",5/21/2008 0:00:00,2008,"LM, LW",13,,5,6.50,2.70
4618,"Scatter","S","SC-13",5/21/2008 0:00:00,2008,"LM, LW",13,,6,2.90,1.40
4619,"Scatter","S","SC-13",5/21/2008 0:00:00,2008,"LM, LW",13,,7,2.70,2.60
4620,"Scatter","S","SC-13",5/21/2008 0:00:00,2008,"LM, LW",13,,8,5.30,0.50
4621,"Scatter","S","SC-13",5/21/2008 0:00:00,2008,"LM, LW",13,,9,3.80,0.00
4622,"Scatter","S","SC-13",5/21/2008 0:00:00,2008,"LM, LW",13,,10,5.00,1.30
4623,"Scatter","S","SC-14",5/21/2008 0:00:00,2008,"LM, LW",14,,1,7.30,0.50
4624,"Scatter","S","SC-14",5/21/2008 0:00:00,2008,"LM, LW",14,,2,11.50,0.00
4625,"Scatter","S","SC-14",5/21/2008 0:00:00,2008,"LM, LW",14,,3,7.50,0.00
4626,"Scatter","S","SC-14",5/21/2008 0:00:00,2008,"LM, LW",14,,4,9.50,2.30
4627,"Scatter","S","SC-14",5/21/2008 0:00:00,2008,"LM, LW",14,,5,3.50,0.50
4628,"Scatter","S","SC-14",5/21/2008 0:00:00,2008,"LM, LW",14,,6,7.40,0.30
4629,"Scatter","S","SC-14",5/21/2008 0:00:00,2008,"LM, LW",14,,7,17.00,0.00
4630,"Scatter","S","SC-14",5/21/2008 0:00:00,2008,"LM, LW",14,,8,16.20,0.00
4631,"Scatter","S","SC-14",5/21/2008 0:00:00,2008,"LM, LW",14,,9,4.50,1.80
4632,"Scatter","S","SC-14",5/21/2008 0:00:00,2008,"LM, LW",14,,10,8.50,2.00
4633,"Scatter","S","SC-15",5/21/2008 0:00:00,2008,"LM, LW",15,,1,2.90,2.80
4634,"Scatter","S","SC-15",5/21/2008 0:00:00,2008,"LM, LW",15,,2,3.80,2.70
4635,"Scatter","S","SC-15",5/21/2008 0:00:00,2008,"LM, LW",15,,3,0.50,0.00
4636,"Scatter","S","SC-15",5/21/2008 0:00:00,2008,"LM, LW",15,,4,4.20,0.00
4637,"Scatter","S","SC-15",5/21/2008 0:00:00,2008,"LM, LW",15,,5,0.00,2.10
4638,"Scatter","S","SC-15",5/21/2008 0:00:00,2008,"LM, LW",15,,6,4.90,0.80
4639,"Scatter","S","SC-15",5/21/2008 0:00:00,2008,"LM, LW",15,,7,9.50,0.50
4640,"Scatter","S","SC-15",5/21/2008 0:00:00,2008,"LM, LW",15,,8,3.50,1.60
4641,"Scatter","S","SC-15",5/21/2008 0:00:00,2008,"LM, LW",15,,9,4.00,1.20
4642,"Scatter","S","SC-15",5/21/2008 0:00:00,2008,"LM, LW",15,,10,6.00,1.00
4643,"Scatter","S","SC-16",5/21/2008 0:00:00,2008,"LM, LW",16,,1,5.50,0.00
4644,"Scatter","S","SC-16",5/21/2008 0:00:00,2008,"LM, LW",16,,2,5.00,0.00
4645,"Scatter","S","SC-16",5/21/2008 0:00:00,2008,"LM, LW",16,,3,3.00,0.00
4646,"Scatter","S","SC-16",5/21/2008 0:00:00,2008,"LM, LW",16,,4,5.50,0.00
4647,"Scatter","S","SC-16",5/21/2008 0:00:00,2008,"LM, LW",16,,5,8.50,2.60
4648,"Scatter","S","SC-16",5/21/2008 0:00:00,2008,"LM, LW",16,,6,14.50,0.00
4649,"Scatter","S","SC-16",5/21/2008 0:00:00,2008,"LM, LW",16,,7,9.50,0.00
4650,"Scatter","S","SC-16",5/21/2008 0:00:00,2008,"LM, LW",16,,8,2.00,0.00
4651,"Scatter","S","SC-16",5/21/2008 0:00:00,2008,"LM, LW",16,,9,3.50,1.10
4652,"Scatter","S","SC-16",5/21/2008 0:00:00,2008,"LM, LW",16,,10,12.00,3.00
4653,"Scatter","S","SC-17",5/21/2008 0:00:00,2008,"LM, LW",17,,1,7.50,0.00
4654,"Scatter","S","SC-17",5/21/2008 0:00:00,2008,"LM, LW",17,,2,5.00,0.00
4655,"Scatter","S","SC-17",5/21/2008 0:00:00,2008,"LM, LW",17,,3,5.30,0.00
4656,"Scatter","S","SC-17",5/21/2008 0:00:00,2008,"LM, LW",17,,4,5.40,0.10
4657,"Scatter","S","SC-17",5/21/2008 0:00:00,2008,"LM, LW",17,,5,6.60,0.00
4658,"Scatter","S","SC-17",5/21/2008 0:00:00,2008,"LM, LW",17,,6,5.30,0.10
4659,"Scatter","S","SC-17",5/21/2008 0:00:00,2008,"LM, LW",17,,7,12.00,1.20
4660,"Scatter","S","SC-17",5/21/2008 0:00:00,2008,"LM, LW",17,,8,22.10,1.50
4661,"Scatter","S","SC-17",5/21/2008 0:00:00,2008,"LM, LW",17,,9,12.00,0.00
4662,"Scatter","S","SC-17",5/21/2008 0:00:00,2008,"LM, LW",17,,10,1.10,0.00
4663,"Scatter","S","SC-18",5/21/2008 0:00:00,2008,"LM, LW",18,,1,9.00,0.00
4664,"Scatter","S","SC-18",5/21/2008 0:00:00,2008,"LM, LW",18,,2,8.30,0.00
4665,"Scatter","S","SC-18",5/21/2008 0:00:00,2008,"LM, LW",18,,3,17.70,1.10
4666,"Scatter","S","SC-18",5/21/2008 0:00:00,2008,"LM, LW",18,,4,20.00,0.00
4667,"Scatter","S","SC-18",5/21/2008 0:00:00,2008,"LM, LW",18,,5,12.00,2.80
4668,"Scatter","S","SC-18",5/21/2008 0:00:00,2008,"LM, LW",18,,6,15.00,3.50
4669,"Scatter","S","SC-18",5/21/2008 0:00:00,2008,"LM, LW",18,,7,8.50,4.00
4670,"Scatter","S","SC-18",5/21/2008 0:00:00,2008,"LM, LW",18,,8,9.00,2.50
4671,"Scatter","S","SC-18",5/21/2008 0:00:00,2008,"LM, LW",18,,9,5.00,2.00
4672,"Scatter","S","SC-18",5/21/2008 0:00:00,2008,"LM, LW",18,,10,17.00,1.90
4673,"Scatter","S","SC-19",5/21/2008 0:00:00,2008,"LM, LW",19,,1,3.70,1.40
4674,"Scatter","S","SC-19",5/21/2008 0:00:00,2008,"LM, LW",19,,2,4.00,2.00
4675,"Scatter","S","SC-19",5/21/2008 0:00:00,2008,"LM, LW",19,,3,5.90,1.80
4676,"Scatter","S","SC-19",5/21/2008 0:00:00,2008,"LM, LW",19,,4,5.20,2.70
4677,"Scatter","S","SC-19",5/21/2008 0:00:00,2008,"LM, LW",19,,5,3.20,1.10
4678,"Scatter","S","SC-19",5/21/2008 0:00:00,2008,"LM, LW",19,,6,1.90,0.00
4679,"Scatter","S","SC-19",5/21/2008 0:00:00,2008,"LM, LW",19,,7,1.60,0.80
4680,"Scatter","S","SC-19",5/21/2008 0:00:00,2008,"LM, LW",19,,8,10.00,4.30
4681,"Scatter","S","SC-19",5/21/2008 0:00:00,2008,"LM, LW",19,,9,2.40,1.60
4682,"Scatter","S","SC-19",5/21/2008 0:00:00,2008,"LM, LW",19,,10,3.00,1.80
4683,"Scatter","S","SC-20",5/21/2008 0:00:00,2008,"LM, LW",20,,1,8.00,2.00
4684,"Scatter","S","SC-20",5/21/2008 0:00:00,2008,"LM, LW",20,,2,13.00,0.00
4685,"Scatter","S","SC-20",5/21/2008 0:00:00,2008,"LM, LW",20,,3,23.50,0.70
4686,"Scatter","S","SC-20",5/21/2008 0:00:00,2008,"LM, LW",20,,4,20.50,2.00
4687,"Scatter","S","SC-20",5/21/2008 0:00:00,2008,"LM, LW",20,,5,16.00,1.50
4688,"Scatter","S","SC-20",5/21/2008 0:00:00,2008,"LM, LW",20,,6,3.00,2.50
